2022-10-25 19:26:42.786031 127.0.0.1 GET /twitch/populariswatching/
2022-10-25 19:27:04.592750 127.0.0.1 GET /twitch/populariswatchingapi/우왁굳
2022-10-25 19:27:28.101142 127.0.0.1 GET /twitch/refreshdata
2022-10-25 19:27:45.308380 127.0.0.1 GET /twitch/populariswatching/
2022-10-25 19:27:48.887445 127.0.0.1 GET /twitch/populariswatchingapi/우왁굳
2022-10-25 19:27:49.009657 127.0.0.1 GET /twitch/populariswatchingapi/우왁굳
2022/12/19 21:48:20 127.0.0.1 OPTIONS /twitch/streams/ {} 
2022/12/19 21:48:20 127.0.0.1 GET /twitch/streams/ {} 
2022/12/19 21:48:21 127.0.0.1 OPTIONS /twitch/streams {} 
2022/12/19 21:48:21 127.0.0.1 GET /twitch/streams {} 
2022/12/19 21:48:47 127.0.0.1 OPTIONS /twitch/populariswatchingapi/ {} query=%EC%9A%B0%EC%99%81%EA%B5%B3&follower_requirements=100
2022/12/19 21:48:47 127.0.0.1 GET /twitch/populariswatchingapi/ {} query=%EC%9A%B0%EC%99%81%EA%B5%B3&follower_requirements=100
2022/12/19 21:49:02 127.0.0.1 GET /twitch/streams/ {} 
2022/12/19 21:49:02 127.0.0.1 GET /twitch/streams {} 
2022/12/19 21:50:46 127.0.0.1 GET /twitch/streams/ {} 
2022/12/19 21:50:46 127.0.0.1 GET /twitch/streams {} 
2022/12/19 21:50:48 127.0.0.1 GET /twitch/streams/ {} 
2022/12/19 21:50:48 127.0.0.1 GET /twitch/streams {} 
2022/12/19 22:02:39 127.0.0.1 OPTIONS /twitch/streams/ {} 
2022/12/19 22:02:39 127.0.0.1 GET /twitch/streams/ {} 
2022/12/19 22:02:39 127.0.0.1 OPTIONS /twitch/streams {} 
2022/12/19 22:02:39 127.0.0.1 GET /twitch/streams {} 
2022/12/19 22:36:39 127.0.0.1 OPTIONS /twitch/watchingbroadcasts/탬탬버린 {} 
2022/12/19 22:36:39 127.0.0.1 GET /twitch/watchingbroadcasts/탬탬버린 {} 
2022/12/19 22:36:39 127.0.0.1 GET /twitch/watchingbroadcasts/탬탬버린 {} 
2022/12/19 22:39:15 127.0.0.1 OPTIONS /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:39:15 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:39:19 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:39:53 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:39:55 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:39:56 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:40:00 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:40:14 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:44:13 127.0.0.1 OPTIONS /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:44:13 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:44:27 127.0.0.1 OPTIONS /twitch/populariswatchingapi/ {} query=%EC%9A%B0%EC%99%81%EA%B5%B3&follower_requirements=100
2022/12/19 22:44:27 127.0.0.1 GET /twitch/populariswatchingapi/ {} query=%EC%9A%B0%EC%99%81%EA%B5%B3&follower_requirements=100
2022/12/19 22:44:34 127.0.0.1 GET /twitch/populariswatchingapi/ {} query=%EC%9A%B0%EC%99%81%EA%B5%B3&follower_requirements=100
2022/12/19 22:44:55 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:46:27 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 22:46:31 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0
2022/12/19 23:27:52 127.0.0.1 OPTIONS /twitch/streams/ {} 
2022/12/19 23:27:52 127.0.0.1 GET /twitch/streams/ {} 
2022/12/19 23:27:52 127.0.0.1 OPTIONS /twitch/streams {} 
2022/12/19 23:27:52 127.0.0.1 GET /twitch/streams {} 
2022/12/20 01:06:19 127.0.0.1 OPTIONS /twitch/streams/ {} 
2022/12/20 01:06:19 127.0.0.1 GET /twitch/streams/ {} 
2022/12/20 01:06:19 127.0.0.1 OPTIONS /twitch/streams {} 
2022/12/20 01:06:19 127.0.0.1 GET /twitch/streams {} 
2022/12/20 01:06:23 127.0.0.1 OPTIONS /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 01:06:23 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 01:09:20 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 01:10:09 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 01:11:00 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 01:12:07 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 01:12:08 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 01:12:09 127.0.0.1 GET /twitch/watchingbroadcasts {} query=%EC%9A%B8%ED%94%84
2022/12/20 11:28:27 127.0.0.1 OPTIONS /twitch/streams/ {} 
2022/12/20 11:28:27 127.0.0.1 GET /twitch/streams/ {} 
2022/12/20 11:28:27 127.0.0.1 OPTIONS /twitch/streams {} 
2022/12/20 11:28:27 127.0.0.1 GET /twitch/streams {} 
2022/12/22 05:55:13 127.0.0.1 GET / {} 
2022/12/22 05:55:15 127.0.0.1 GET / {} 
2022/12/22 05:55:16 127.0.0.1 GET /twitch/streams {} 
2022/12/22 05:55:18 127.0.0.1 GET /twitch/queue {} 
2022/12/22 05:55:19 127.0.0.1 GET /twitch/queue {} 
2022/12/22 05:55:19 127.0.0.1 GET /twitch/queue {} 
2022/12/22 05:55:21 127.0.0.1 GET /twitch/banned/ {} 
2022/12/22 05:55:22 127.0.0.1 GET /twitch/streams {} 
2022/12/22 05:55:22 127.0.0.1 GET /twitch/thread {} 
2022/12/22 05:55:38 127.0.0.1 GET /twitch/thread_status {} 
2022/12/22 05:55:41 127.0.0.1 GET /twitch/thread_status {} 
2022/12/22 05:56:20 127.0.0.1 GET /twitch/thread_manage {} name=get_followers&num=3%5C
2022/12/22 05:56:24 127.0.0.1 GET /twitch/thread_manage {} name=get_followers&num=3
2022/12/22 05:56:28 127.0.0.1 GET /twitch/thread_manage {} name=get_followers&num=3
2022/12/22 05:56:28 127.0.0.1 GET /twitch/thread_manage {} name=get_followers&num=0
2022/12/22 05:56:29 127.0.0.1 GET /twitch/thread_status {} 
2022/12/22 05:56:30 127.0.0.1 GET /twitch/thread_status {} 
2022/12/22 05:56:42 127.0.0.1 OPTIONS /twitch/streams/ {} 
2022/12/22 05:56:42 127.0.0.1 GET /twitch/streams/ {} 
2022/12/22 05:56:42 127.0.0.1 OPTIONS /twitch/streams {} 
2022/12/22 05:56:42 127.0.0.1 GET /twitch/streams {} 
2022/12/22 05:56:51 127.0.0.1 OPTIONS /twitch/populariswatchingapi/ {} query=%ED%95%9C%EB%8F%84%EC%9B%83%E3%85%85&follower_requirements=100
2022/12/22 05:56:51 127.0.0.1 GET /twitch/populariswatchingapi/ {} query=%ED%95%9C%EB%8F%84%EC%9B%83%E3%85%85&follower_requirements=100
2022/12/22 05:56:54 127.0.0.1 OPTIONS /twitch/populariswatchingapi/ {} query=%ED%95%9C%EB%8F%99%EC%88%99&follower_requirements=100
2022/12/22 05:56:54 127.0.0.1 GET /twitch/populariswatchingapi/ {} query=%ED%95%9C%EB%8F%99%EC%88%99&follower_requirements=100
2023/01/21 03:14:15 127.0.0.1 OPTIONS /twitch/populariswatchingapi/ {} query=
2023/01/21 03:14:15 127.0.0.1 GET /twitch/populariswatchingapi/ {} query=
2023/01/21 03:18:33 127.0.0.1 OPTIONS /twitch/menu/ {} remove=watching
2023/01/21 03:18:33 127.0.0.1 GET /twitch/menu/ {} remove=watching
2023/01/21 03:18:33 127.0.0.1 OPTIONS /twitch/menu {} remove=watching
2023/01/21 03:18:33 127.0.0.1 GET /twitch/menu {} remove=watching
2023/01/21 03:58:01 127.0.0.1 GET /twitch/menu {} 
2023/01/21 03:58:01 127.0.0.1 GET /favicon.ico {} 
2023/01/21 03:58:40 127.0.0.1 GET /twitch/menu {} 
2023/01/21 03:58:50 127.0.0.1 GET /twitch/menu {} remove=stream
